wavelength,r,g,b
6.530666666666666e-07,0.9533255399730282,0.17071884486825195,0.057860377115386434
6.551764705882355e-07,0.9444433822277095,0.1702286403989696,0.05997200833113181
6.572862745098039e-07,0.9356925944244017,0.17173106806244884,0.061718516021611165
6.593960784313725e-07,0.9266284096588475,0.1728985456571224,0.0637135188485095
6.615058823529413e-07,0.9164302628608112,0.17600702423845677,0.06615132557467218
6.636156862745099e-07,0.9061917954991288,0.18154464303891776,0.0688942489239005
6.657254901960785e-07,0.8966337707206273,0.18832336575716885,0.0717382356226524
6.678352941176471e-07,0.8869955940457285,0.1963647371541103,0.07444235255289842
6.699450980392158e-07,0.8768369428596743,0.20654753888321967,0.07686675726665328
6.720549019607843e-07,0.8669371061211567,0.21671674922297054,0.07899529632386137
6.741647058823531e-07,0.854756529626226,0.22662669461080961,0.08081918090784082
6.762745098039216e-07,0.842367835138839,0.2371365505406252,0.08232870909712672
6.783843137254903e-07,0.8315084627510407,0.24886807159196794,0.08351364921882999
6.804941176470589e-07,0.821000752282655,0.2615179748269465,0.08436376309137397
6.826039215686275e-07,0.8100985339371712,0.27410936730145286,0.08486881253318217
6.847137254901962e-07,0.8004683137839941,0.28675642874704055,0.08501855936267803
6.868235294117647e-07,0.7934308050294782,0.29902567599443997,0.08480276539828507
6.889333333333334e-07,0.7883594655993893,0.3096112228422058,0.08421119245842668
6.91043137254902e-07,0.7851536747285272,0.31824841395707815,0.08323360236152642
6.931529411764707e-07,0.7852398432781528,0.3270123143954096,0.0818671988124499
6.952627450980393e-07,0.7883979116155161,0.3360603017647669,0.08023835945315992
6.973725490196079e-07,0.7921980621519489,0.3440968296848061,0.07858288401100802
6.994823529411765e-07,0.7959621556648617,0.3517510737057191,0.07714002959583469
7.015921568627452e-07,0.7998704210673964,0.35908986222543654,0.0761434443737126
7.037019607843138e-07,0.8031973288335343,0.36297821603339675,0.07555542321640459
7.058117647058823e-07,0.8053655100973505,0.365608808374242,0.07495139145139677
7.079215686274511e-07,0.806536843721659,0.36773580761121105,0.07387714733727008
7.100313725490196e-07,0.8066174575710687,0.36787768524179676,0.07191798720100526
7.121411764705882e-07,0.8064370523449449,0.3665436895682245,0.06913076427079336
7.142509803921569e-07,0.8069414747136456,0.3666187904464334,0.06588255144936611
7.163607843137255e-07,0.8087262471000815,0.36594438234135485,0.06254586784142221
7.184705882352942e-07,0.8113018328899331,0.36445208698678866,0.05945553189272098
7.205803921568627e-07,0.8133440822932316,0.36342836934555905,0.05677419771525882
7.226901960784314e-07,0.8158742439593456,0.3634896579521141,0.05461540244537824
7.248e-07,0.8192564560789444,0.36341609002571373,0.05305966142891244
7.269098039215687e-07,0.8226204748071133,0.3640816474505652,0.05205256757836577
7.290196078431372e-07,0.8247051586714553,0.36526638725181554,0.051505255366806196
7.311294117647059e-07,0.8254130995839085,0.3665432457890362,0.05132885925514338
7.332392156862745e-07,0.8251987669064818,0.36902581584259697,0.05143451370428719
7.353490196078432e-07,0.8228142072022276,0.3714209292797038,0.0517333531751474
7.374588235294119e-07,0.8150261512509446,0.37470038823546836,0.05213651212863379
7.395686274509803e-07,0.8040023934609157,0.3782611396041167,0.0525551250256561
7.416784313725492e-07,0.7925679447567329,0.3807070784099514,0.05290032632712423
7.437882352941177e-07,0.7810413221943943,0.38444681903354544,0.0530851519255259
7.458980392156864e-07,0.7682891502699885,0.38832064710660374,0.05311930955222838
7.48007843137255e-07,0.7543792433655817,0.39208221570095697,0.053153110598922824
7.501176470588236e-07,0.7408853319367584,0.3958240280185261,0.05334794264256104
7.522274509803923e-07,0.729957556402784,0.39967600688654165,0.05386519326009486
7.543372549019609e-07,0.7221380205876211,0.40462955463953687,0.054866250028476095
7.564470588235295e-07,0.7159705749225269,0.4110312546341907,0.056512636279455776
7.585568627450981e-07,0.7106182623148294,0.41627573036247306,0.05900384144546946
7.606666666666668e-07,0.7084858552773996,0.42223485394483057,0.06263025119050761
7.627764705882353e-07,0.7080660463104531,0.4298115002959396,0.06772957293926696
7.64886274509804e-07,0.7086742778806353,0.434757304622343,0.07467878655111392
7.669960784313726e-07,0.7098365673146588,0.43951927553434866,0.08385128880711333
7.691058823529413e-07,0.7085813674008055,0.4455917396877796,0.09559573688652821
7.712156862745099e-07,0.7064048581094049,0.45159512926409795,0.1102541130529808
7.733254901960784e-07,0.7024236929391603,0.45629263487177546,0.12816584620637192
7.754352941176472e-07,0.6966478461487248,0.46002902341762564,0.14938029735168634
7.775450980392157e-07,0.6901686295202552,0.4626067108455365,0.17339335035235112
7.796549019607844e-07,0.6825813756306264,0.46521260563289474,0.19963865531115008
7.81764705882353e-07,0.6726474451878357,0.46719565054512757,0.22754986233085628
7.838745098039216e-07,0.6626708113151636,0.46826365562471917,0.25656062151425296
7.859843137254902e-07,0.6534376195384011,0.4695695424417187,0.2861045829641172
7.880941176470589e-07,0.6446146759922852,0.4709702304536838,0.3156153967832279
7.902039215686275e-07,0.6369405799978477,0.47110850829806733,0.3445267130743636
7.923137254901961e-07,0.6295009791487437,0.4716251014853483,0.37227218194030165
7.944235294117648e-07,0.6222898558081099,0.47311409420000355,0.39828545348382505
7.965333333333333e-07,0.61613850861318,0.47411453577691426,0.4220001778077071
7.98643137254902e-07,0.6111667543250575,0.4741900015179292,0.4428500050147304
8.007529411764706e-07,0.6050662545653317,0.47453837516171044,0.46026858520767233
8.028627450980392e-07,0.5990622749293454,0.4757171779634176,0.4736905091661465
8.049725490196079e-07,0.5940492267151316,0.4757492008544708,0.48440077254471625
8.070823529411765e-07,0.5889278870163989,0.476197686334206,0.4993971529820026
8.091921568627452e-07,0.5829313600887208,0.4774646292832231,0.5198473920466548
8.113019607843137e-07,0.5765701542232599,0.4774132722098418,0.5300290197239212
8.134117647058824e-07,0.57026577138604,0.4772962457684492,0.5301610388679521
8.15521568627451e-07,0.5630084808639133,0.47746182131702947,0.5267500339083777
8.176313725490196e-07,0.5544063342633831,0.4772744189599678,0.5242425642474536
8.197411764705882e-07,0.5456696859443607,0.4759476321357373,0.5211027489238362
8.21850980392157e-07,0.536403501834185,0.4735990323573273,0.5154285615609132
8.239607843137256e-07,0.5248509620131266,0.4702671893354611,0.5074683662731174
8.260705882352941e-07,0.5132868859616959,0.465788748638852,0.4978746142512897
8.281803921568629e-07,0.502785742502391,0.46024363852206257,0.48729975668626835
8.302901960784314e-07,0.49302810288618487,0.4540703005863469,0.4763962447688958
8.324000000000002e-07,0.48366968036196584,0.44767800270023733,0.4658165296900101
8.345098039215687e-07,0.4748670772197221,0.4413523107125723,0.4561674595659146
8.366196078431373e-07,0.4667884719341207,0.4351206127410346,0.44776720748865206
8.38729411764706e-07,0.4594583351263255,0.4296875188889521,0.44082132583497435
8.408392156862746e-07,0.452717123600453,0.4239720200444497,0.4355211520974575
8.429490196078433e-07,0.44593753250106516,0.4176702090731631,0.43181289246182775
8.450588235294118e-07,0.4415088353390828,0.4126538692218995,0.42943358549921
8.471686274509805e-07,0.4396286504562241,0.4073048907406002,0.42811356115012095
8.492784313725491e-07,0.43714940040443245,0.40252409144048157,0.42758314935507785
8.513882352941177e-07,0.4341723673168688,0.39893078755377015,0.427572336448605
8.534980392156863e-07,0.43135694491548765,0.3951420517822438,0.4277923693150322
8.55607843137255e-07,0.4277795376862331,0.39082483109506444,0.4279264793937601
8.577176470588236e-07,0.4239028535595279,0.3870218508550505,0.4276556047592599
8.598274509803921e-07,0.4202351899832276,0.3828472492297323,0.42666068348600256
8.619372549019609e-07,0.4148763760790033,0.3763643144984393,0.4246226536484591
8.640470588235294e-07,0.4073831529608926,0.3698172685037468,0.42126906555905347
8.661568627450982e-07,0.3995397491463297,0.3646544334126611,0.4166700317330764
8.682666666666667e-07,0.3927312339318628,0.3589804559841301,0.4110484495714711
8.703764705882353e-07,0.3843221430173799,0.35259523279092786,0.404627921178264
8.72486274509804e-07,0.3778333233754848,0.3476169397030965,0.39763157400198273
8.745960784313726e-07,0.368359777484163,0.3414700327565944,0.3902211750918499
8.767058823529412e-07,0.3610509158834224,0.33581666173213287,0.38243714762362807
8.788156862745098e-07,0.3538348026949027,0.3305337075166265,0.37430186348083055
8.809254901960785e-07,0.3465356998030063,0.32402712451342325,0.36580745443157847
8.830352941176471e-07,0.33861588979324514,0.3188297404998593,0.35693739534204394
8.851450980392158e-07,0.3316705980706003,0.3131875961377904,0.3477777465517644
8.872549019607843e-07,0.32416907933210587,0.3066510786253791,0.33850236492860397
8.89364705882353e-07,0.3173771550602504,0.30037401946931597,0.3292648935536063
8.914745098039216e-07,0.3108158205833112,0.29404259336585054,0.3201837843591214
8.935843137254902e-07,0.3037128158067991,0.28777993958142334,0.3113745294389452
8.95694117647059e-07,0.2969449408765924,0.2812793855241438,0.3029526208868737
8.978039215686274e-07,0.29207705708450465,0.2752467846889189,0.295033550796703
8.999137254901963e-07,0.2865498192872298,0.27026503465024754,0.28773281126222805
9.020235294117648e-07,0.2790347627933534,0.2639522564195208,0.2811658943772462
9.041333333333334e-07,0.273361621727934,0.2584012386545788,0.2753899032489526
9.062431372549021e-07,0.2685073724747765,0.25354142124017315,0.27018407709563114
9.083529411764707e-07,0.2630481258445172,0.24842667968382115,0.2652450880032368
9.104627450980393e-07,0.2579094718854292,0.24337874662592476,0.2602695945840447
9.125725490196079e-07,0.2532324239275026,0.23832048680178514,0.25499598492643083
9.146823529411766e-07,0.2487652253514441,0.2332725095028631,0.24952916148869478
9.167921568627451e-07,0.24413548041743297,0.22817644745531113,0.24416415639221722
9.189019607843138e-07,0.23907405470751297,0.22321185902960722,0.23918296368591713
9.210117647058824e-07,0.2336314389103076,0.2180477850133038,0.23458573844828043
9.231215686274511e-07,0.22844379659687428,0.21172186998796227,0.2301184100088521
9.252313725490197e-07,0.2232497655602862,0.2053403805831927,0.22554464179423334
9.273411764705883e-07,0.21615639635098666,0.19904812668424843,0.22081146723606618
9.29450980392157e-07,0.20884421694938582,0.1927148123083519,0.2159425723114612
9.315607843137256e-07,0.20277939354520713,0.18639042305101236,0.2109619006281334
9.336705882352941e-07,0.1952037963522069,0.18006402387088105,0.20589339579379767
9.357803921568628e-07,0.18629849944020346,0.17377671987572654,0.20076100141616868
9.378901960784314e-07,0.1805065829175113,0.16729366136657675,0.19558866110296147
9.400000000000001e-07,0.17740131296770478,0.16150190245424684,0.19040031846189098
