"Wavelength, µm","n","k"
0.405,1.5339191803946
0.4073,1.5320424855698
0.4096,1.5302105985589
0.4119,1.5284220138249
0.4142,1.5266752915806
0.4165,1.5249690542482
0.4188,1.5233019831449
0.4211,1.5216728153797
0.4234,1.5200803409426
0.4257,1.518523399976
0.428,1.5170008802125
0.4303,1.5155117145681
0.4326,1.5140548788804
0.4349,1.5126293897813
0.4372,1.511234302695
0.4395,1.5098687099524
0.4418,1.5085317390146
0.4441,1.5072225507984
0.4464,1.505940338096
0.4487,1.5046843240836
0.451,1.5034537609132
0.4533,1.5022479283815
0.4556,1.5010661326719
0.4579,1.4999077051638
0.4602,1.4987720013069
0.4625,1.4976583995539
0.4648,1.4965663003506
0.4671,1.4954951251775
0.4694,1.4944443156426
0.4717,1.4934133326187
0.474,1.4924016554264
0.4763,1.4914087810573
0.4786,1.4904342234361
0.4809,1.4894775127196
0.4832,1.4885381946303
0.4855,1.4876158298217
0.4878,1.4867099932752
0.4901,1.4858202737255
0.4924,1.4849462731137
0.4947,1.4840876060655
0.497,1.4832438993948
0.4993,1.4824147916299
0.5016,1.4815999325612
0.5039,1.4807989828106
0.5062,1.4800116134194
0.5085,1.4792375054559
0.5108,1.4784763496391
0.5131,1.477727845981
0.5154,1.4769917034427
0.5177,1.4762676396072
0.52,1.4755553803657
0.5223,1.4748546596172
0.5246,1.4741652189815
0.5269,1.4734868075243
0.5292,1.4728191814935
0.5315,1.4721621040674
0.5338,1.4715153451123
0.5361,1.4708786809513
0.5384,1.4702518941417
0.5407,1.4696347732617
0.543,1.4690271127064
0.5453,1.468428712491
0.5476,1.4678393780626
0.5499,1.4672589201194
0.5522,1.4666871544366
0.5545,1.4661239016995
0.5568,1.4655689873435
0.5591,1.4650222413992
0.5614,1.4644834983446
0.5637,1.4639525969623
0.566,1.4634293802023
0.5683,1.4629136950501
0.5706,1.4624053923995
0.5729,1.4619043269304
0.5752,1.4614103569911
0.5775,1.4609233444846
0.5798,1.4604431547596
0.5821,1.4599696565052
0.5844,1.4595027216493
0.5867,1.4590422252609
0.589,1.4585880454555
0.5913,1.4581400633047
0.5936,1.4576981627478
0.5959,1.4572622305079
0.5982,1.4568321560092
0.6005,1.4564078312992
0.6028,1.4559891509719
0.6051,1.4555760120946
0.6074,1.4551683141365
0.6097,1.4547659589009
0.612,1.454368850458
0.6143,1.4539768950817
0.6166,1.453590001187
0.6189,1.4532080792707
0.6212,1.4528310418535
0.6235,1.4524588034235
0.6258,1.4520912803829
0.6281,1.451728390995
0.6304,1.4513700553339
0.6327,1.4510161952354
0.635,1.4506667342493
